id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];Run_code
119509;17-12-2001;201204;2;99;3;1
119510;17-12-2001;201207;2;76;3;1
119511;17-12-2001;201213;2;6;3;1
119512;17-12-2001;201233;2;7;3;1
119513;17-12-2001;201263;2;16;3;1
119514;17-12-2001;201285;2;54;3;1
119515;17-12-2001;201290;2;28;3;1
119516;17-12-2001;201294;2;2;3;1
119517;17-12-2001;201322;2;31;3;1
119518;17-12-2001;201345;2;1;3;1
119519;17-12-2001;201347;2;76;3;1
119520;17-12-2001;201349;2;7;3;1
119521;17-12-2001;201358;2;54;3;1
119522;17-12-2001;201376;2;14;3;1
119523;17-12-2001;201379;2;10;3;1
119524;17-12-2001;201395;2;2;3;1
119525;17-12-2001;201504;2;96;3;1
119526;17-12-2001;201506;2;80;3;1
119527;17-12-2001;201508;2;100;3;1
119528;17-12-2001;201510;2;26;3;1
119529;17-12-2001;201512;2;82;3;1
119530;17-12-2001;201518;2;53;3;1
119531;17-12-2001;201519;2;82;3;1
119532;17-12-2001;201520;2;21;3;1
119533;17-12-2001;201528;2;63;3;1
119534;17-12-2001;201533;2;46;3;1
119535;17-12-2001;201535;2;7;3;1
119536;17-12-2001;201537;2;81;3;1
119537;17-12-2001;201541;2;54;3;1
119538;17-12-2001;201543;2;17;3;1
119539;17-12-2001;201547;2;80;3;1
119540;17-12-2001;201553;2;72;3;1
119541;17-12-2001;201555;2;5;3;1
119542;17-12-2001;201557;2;34;3;1
119543;17-12-2001;201561;2;60;3;1
119544;17-12-2001;201565;2;3;3;1
119545;17-12-2001;201570;2;70;3;1
119546;17-12-2001;201574;2;69;3;1
119547;17-12-2001;201578;2;85;3;1
119548;17-12-2001;201582;2;80;3;1
119549;17-12-2001;201586;2;88;3;1
119550;17-12-2001;201909;2;32;3;1
119551;17-12-2001;201915;2;52;3;1
119552;17-12-2001;201918;2;85;3;1
119553;17-12-2001;201927;2;17;3;1
119554;17-12-2001;201931;2;65;3;1
119555;17-12-2001;201933;2;80;3;1
119556;17-12-2001;201936;2;26;3;1
119557;17-12-2001;201940;2;66;3;1
119558;17-12-2001;201954;2;41;3;1
119559;17-12-2001;201967;2;84;3;1
119560;17-12-2001;201972;2;98;3;1
119561;17-12-2001;201974;2;65;3;1
119562;17-12-2001;201975;2;84;3;1
119563;17-12-2001;201981;2;50;3;1
119564;17-12-2001;201987;2;28;3;1
119565;17-12-2001;201994;2;9;3;1
119566;17-12-2001;202216;2;57;3;1
119567;17-12-2001;202224;2;40;3;1
119568;17-12-2001;202245;2;22;3;1
119569;17-12-2001;202249;2;84;3;1
119570;17-12-2001;202256;2;67;3;1
119571;17-12-2001;202266;2;69;3;1
119572;17-12-2001;202290;2;82;3;1
119573;17-12-2001;202294;2;71;3;1
119574;17-12-2001;203014;2;43;3;1
119575;17-12-2001;203025;2;38;3;1
119576;17-12-2001;203029;2;21;3;1
119577;17-12-2001;203041;2;33;3;1
119578;17-12-2001;203051;2;73;3;1
119579;17-12-2001;203094;2;16;3;1
119580;17-12-2001;204643;2;27;3;1
119581;17-12-2001;204649;2;94;3;1
119582;17-12-2001;204661;2;17;3;1
119583;17-12-2001;204665;2;85;3;1
119584;17-12-2001;204667;2;63;3;1
119585;17-12-2001;204670;2;46;3;1
119586;17-12-2001;204677;2;10;3;1
119587;17-12-2001;204680;2;46;3;1
119588;17-12-2001;205133;2;94;3;1
119589;17-12-2001;205143;2;23;3;1
119590;17-12-2001;205158;2;90;3;1
119591;17-12-2001;205165;2;92;3;1
119592;17-12-2001;205173;2;3;3;1
119593;17-12-2001;207507;2;77;3;1
119594;17-12-2001;207510;2;89;3;1
119595;17-12-2001;207521;2;86;3;1
119596;17-12-2001;207536;2;1;3;1
119597;17-12-2001;207547;2;87;3;1
119598;17-12-2001;207580;2;43;3;1
119599;17-12-2001;207583;2;78;3;1
119600;17-12-2001;207585;2;55;3;1
119601;17-12-2001;207587;2;34;3;1
119602;17-12-2001;208407;2;48;3;1
119603;17-12-2001;208421;2;39;3;1
119604;17-12-2001;208425;2;9;3;1
119605;17-12-2001;208429;2;81;3;1
119606;17-12-2001;208436;2;63;3;1
119607;17-12-2001;208447;2;89;3;1
119608;17-12-2001;208458;2;81;3;1
119609;17-12-2001;208475;2;94;3;1
119610;17-12-2001;208478;2;42;3;1
119611;17-12-2001;208487;2;29;3;1
119612;17-12-2001;302602;2;24;3;1
119613;17-12-2001;302604;2;32;3;1
119614;17-12-2001;302605;2;88;3;1
119615;17-12-2001;302606;2;7;3;1
119616;17-12-2001;302608;2;9;3;1
119617;17-12-2001;302609;2;18;3;1
119618;17-12-2001;302610;2;53;3;1
119619;17-12-2001;302611;2;68;3;1
119620;17-12-2001;302612;2;60;3;1
119621;17-12-2001;302614;2;96;3;1
119622;17-12-2001;302616;2;10;3;1
119623;17-12-2001;302618;2;44;3;1
119624;17-12-2001;302624;2;34;3;1
119625;17-12-2001;302626;2;34;3;1
119626;17-12-2001;302628;2;48;3;1
119627;17-12-2001;302629;2;70;3;1
119628;17-12-2001;302630;2;1;3;1
119629;17-12-2001;302632;2;50;3;1
119630;17-12-2001;302633;2;70;3;1
119631;17-12-2001;302634;2;87;3;1
119632;17-12-2001;302636;2;71;3;1
119633;17-12-2001;302637;2;17;3;1
119634;17-12-2001;302638;2;44;3;1
119635;17-12-2001;302640;2;95;3;1
119636;17-12-2001;302642;2;81;3;1
119637;17-12-2001;302648;2;88;3;1
119638;17-12-2001;302650;2;2;3;1
119639;17-12-2001;302654;2;4;3;1
119640;17-12-2001;302662;2;65;3;1
119641;17-12-2001;302663;2;22;3;1
119642;17-12-2001;302664;2;95;3;1
119643;17-12-2001;302665;2;63;3;1
119644;17-12-2001;302666;2;42;3;1
119645;17-12-2001;302667;2;1;3;1
119646;17-12-2001;302668;2;33;3;1
119647;17-12-2001;302672;2;97;3;1
119648;17-12-2001;302674;2;3;3;1
119649;17-12-2001;302675;2;91;3;1
119650;17-12-2001;302676;2;2;3;1
119651;17-12-2001;302680;2;7;3;1
119652;17-12-2001;302688;2;83;3;1
119653;17-12-2001;302690;2;47;3;1
119654;17-12-2001;302692;2;94;3;1
119655;17-12-2001;302693;2;24;3;1
119656;17-12-2001;302695;2;65;3;1
119657;17-12-2001;302696;2;98;3;1
119658;17-12-2001;302903;2;52;3;1
119659;17-12-2001;302910;2;47;3;1
119660;17-12-2001;302918;2;84;3;1
119661;17-12-2001;302921;2;42;3;1
119662;17-12-2001;302947;2;13;3;1
119663;17-12-2001;302956;2;55;3;1
119664;17-12-2001;302962;2;35;3;1
119665;17-12-2001;302984;2;95;3;1
119666;17-12-2001;302990;2;84;3;1
119667;17-12-2001;303330;2;85;3;1
119668;17-12-2001;303332;2;98;3;1
119669;17-12-2001;303334;2;27;3;1
119670;17-12-2001;303336;2;49;3;1
119671;17-12-2001;303386;2;100;3;1
119672;17-12-2001;303532;2;85;3;1
119673;17-12-2001;303543;2;67;3;1
119674;17-12-2001;303551;2;16;3;1
119675;17-12-2001;303558;2;75;3;1
119676;17-12-2001;303591;2;35;3;1
119677;17-12-2001;303907;2;55;3;1
119678;17-12-2001;303915;2;71;3;1
119679;17-12-2001;303929;2;11;3;1
119680;17-12-2001;303936;2;97;3;1
119681;17-12-2001;303958;2;82;3;1
119682;17-12-2001;303961;2;67;3;1
119683;17-12-2001;303985;2;86;3;1
119684;17-12-2001;304802;2;32;3;1
119685;17-12-2001;304806;2;5;3;1
119686;17-12-2001;304811;2;44;3;1
119687;17-12-2001;304827;2;49;3;1
119688;17-12-2001;304833;2;90;3;1
119689;17-12-2001;304842;2;87;3;1
119690;17-12-2001;304845;2;88;3;1
119691;17-12-2001;304849;2;18;3;1
119692;17-12-2001;304854;2;51;3;1
119693;17-12-2001;304859;2;14;3;1
119694;17-12-2001;304876;2;91;3;1
119695;17-12-2001;304879;2;3;3;1
119696;17-12-2001;304892;2;92;3;1
119697;17-12-2001;305440;2;83;3;1
119698;17-12-2001;305454;2;59;3;1
119699;17-12-2001;305480;2;21;3;1
119700;17-12-2001;305487;2;95;3;1
119701;17-12-2001;305610;2;62;3;1
119702;17-12-2001;305622;2;86;3;1
119703;17-12-2001;305628;2;39;3;1
119704;17-12-2001;305646;2;60;3;1
119705;17-12-2001;305670;2;26;3;1
119706;17-12-2001;305678;2;15;3;1
119707;17-12-2001;305682;2;57;3;1
119708;17-12-2001;305924;2;87;3;1
119709;17-12-2001;305944;2;87;3;1
119710;17-12-2001;305956;2;43;3;1
119711;17-12-2001;305974;2;28;3;1
119712;17-12-2001;305984;2;42;3;1
119713;17-12-2001;305994;2;37;3;1
119714;17-12-2001;306113;2;15;3;1
119715;17-12-2001;306116;2;56;3;1
119716;17-12-2001;306120;2;85;3;1
119717;17-12-2001;306122;2;86;3;1
119718;17-12-2001;306123;2;62;3;1
119719;17-12-2001;306124;2;16;3;1
119720;17-12-2001;306131;2;57;3;1
119721;17-12-2001;306152;2;80;3;1
119722;17-12-2001;306165;2;55;3;1
119723;17-12-2001;306172;2;30;3;1
119724;17-12-2001;306181;2;71;3;1
119725;17-12-2001;306194;2;43;3;1
119726;17-12-2001;306702;2;18;3;1
119727;17-12-2001;306704;2;52;3;1
119728;17-12-2001;306706;2;45;3;1
119729;17-12-2001;306758;2;33;3;1
119730;17-12-2001;306768;2;27;3;1
119731;17-12-2001;306807;2;79;3;1
119732;17-12-2001;306852;2;25;3;1
119733;17-12-2001;306860;2;98;3;1
119734;17-12-2001;306863;2;20;3;1
119735;17-12-2001;306864;2;64;3;1
119736;17-12-2001;306876;2;82;3;1
119737;17-12-2001;307204;2;69;3;1
119738;17-12-2001;307209;2;70;3;1
119739;17-12-2001;307218;2;72;3;1
119740;17-12-2001;307238;2;22;3;1
119741;17-12-2001;307240;2;89;3;1
119742;17-12-2001;307247;2;82;3;1
119743;17-12-2001;307256;2;22;3;1
119744;17-12-2001;307263;2;53;3;1
119745;17-12-2001;307274;2;45;3;1
119746;17-12-2001;307283;2;43;3;1
119747;17-12-2001;308207;2;54;3;1
119748;17-12-2001;308229;2;68;3;1
119749;17-12-2001;308247;2;86;3;1
119750;17-12-2001;308273;2;62;3;1
119751;17-12-2001;308276;2;27;3;1
119752;17-12-2001;308614;2;38;3;1
119753;17-12-2001;308625;2;75;3;1
119754;17-12-2001;308636;2;78;3;1
119755;17-12-2001;308665;2;99;3;1
119756;17-12-2001;308669;2;91;3;1
119757;17-12-2001;308694;2;10;3;1
119758;17-12-2001;308937;2;56;3;1
119759;17-12-2001;308967;2;40;3;1
119760;17-12-2001;308970;2;85;3;1
119761;17-12-2001;308988;2;20;3;1
119762;17-12-2001;308990;2;20;3;1
119763;17-12-2001;309309;2;49;3;1
119764;17-12-2001;309319;2;79;3;1
119765;17-12-2001;309323;2;18;3;1
119766;17-12-2001;309325;2;85;3;1
119767;17-12-2001;309328;2;50;3;1
119768;17-12-2001;309338;2;12;3;1
119769;17-12-2001;309347;2;26;3;1
119770;17-12-2001;309357;2;31;3;1
119771;17-12-2001;309366;2;15;3;1
119772;17-12-2001;309376;2;20;3;1
119773;17-12-2001;309385;2;73;3;1
119774;17-12-2001;309395;2;57;3;1
119775;17-12-2001;400108;2;84;3;1
119776;17-12-2001;400114;2;89;3;1
119777;17-12-2001;400134;2;39;3;1
119778;17-12-2001;400138;2;58;3;1
119779;17-12-2001;400156;2;79;3;1
119780;17-12-2001;400158;2;95;3;1
119781;17-12-2001;400160;2;41;3;1
119782;17-12-2001;400173;2;14;3;1
119783;17-12-2001;400177;2;28;3;1
119784;17-12-2001;401807;2;56;3;1
119785;17-12-2001;401823;2;16;3;1
119786;17-12-2001;401831;2;67;3;1
119787;17-12-2001;401855;2;76;3;1
119788;17-12-2001;404104;2;94;3;1
119789;17-12-2001;404109;2;71;3;1
119790;17-12-2001;404111;2;2;3;1
119791;17-12-2001;404123;2;13;3;1
119792;17-12-2001;404138;2;1;3;1
119793;17-12-2001;404147;2;37;3;1
119794;17-12-2001;404161;2;82;3;1
119795;17-12-2001;404190;2;66;3;1
119796;17-12-2001;404414;2;92;3;1
119797;17-12-2001;404419;2;75;3;1
119798;17-12-2001;404433;2;78;3;1
119799;17-12-2001;404442;2;81;3;1
119800;17-12-2001;404471;2;71;3;1
119801;17-12-2001;404480;2;14;3;1
119802;17-12-2001;404712;2;3;3;1
119803;17-12-2001;404717;2;51;3;1
119804;17-12-2001;404721;2;89;3;1
119805;17-12-2001;404730;2;4;3;1
119806;17-12-2001;404740;2;27;3;1
119807;17-12-2001;404745;2;59;3;1
119808;17-12-2001;404748;2;98;3;1
119809;17-12-2001;404751;2;61;3;1
119810;17-12-2001;404753;2;82;3;1
119811;17-12-2001;404764;2;84;3;1
119812;17-12-2001;404769;2;70;3;1
119813;17-12-2001;404775;2;29;3;1
119814;17-12-2001;404785;2;6;3;1
119815;17-12-2001;404794;2;24;3;1
119816;17-12-2001;405015;2;47;3;1
119817;17-12-2001;405039;2;10;3;1
119818;17-12-2001;405063;2;88;3;1
119819;17-12-2001;405071;2;17;3;1
119820;17-12-2001;405079;2;24;3;1
119821;17-12-2001;405094;2;27;3;1
119822;17-12-2001;405557;2;39;3;1
119823;17-12-2001;405566;2;78;3;1
119824;17-12-2001;405585;2;10;3;1
119825;17-12-2001;405595;2;5;3;1
119826;17-12-2001;405747;2;27;3;1
119827;17-12-2001;405760;2;12;3;1
119828;17-12-2001;405787;2;35;3;1
119829;17-12-2001;406528;2;32;3;1
119830;17-12-2001;406552;2;74;3;1
119831;17-12-2001;406576;2;48;3;1
119832;17-12-2001;408704;2;27;3;1
119833;17-12-2001;408725;2;85;3;1
119834;17-12-2001;408743;2;27;3;1
119835;17-12-2001;408747;2;45;3;1
119836;17-12-2001;408782;2;92;3;1
119837;17-12-2001;408786;2;74;3;1
119838;17-12-2001;408790;2;20;3;1
119839;17-12-2001;501006;2;47;3;1
119840;17-12-2001;501020;2;67;3;1
119841;17-12-2001;501027;2;4;3;1
119842;17-12-2001;501033;2;47;3;1
119843;17-12-2001;501040;2;67;3;1
119844;17-12-2001;501054;2;15;3;1
119845;17-12-2001;501067;2;90;3;1
119846;17-12-2001;501081;2;10;3;1
119847;17-12-2001;501085;2;83;3;1
119848;17-12-2001;501088;2;100;3;1
119849;17-12-2001;501094;2;87;3;1
119850;17-12-2001;501095;2;28;3;1
119851;17-12-2001;503813;2;19;3;1
119852;17-12-2001;503847;2;47;3;1
119853;17-12-2001;503858;2;13;3;1
119854;17-12-2001;503861;2;16;3;1
119855;17-12-2001;503874;2;74;3;1
119856;17-12-2001;506403;2;64;3;1
119857;17-12-2001;506406;2;71;3;1
119858;17-12-2001;506428;2;35;3;1
119859;17-12-2001;506447;2;33;3;1
119860;17-12-2001;506450;2;85;3;1
119861;17-12-2001;506460;2;41;3;1
119862;17-12-2001;506469;2;21;3;1
119863;17-12-2001;506475;2;83;3;1
119864;17-12-2001;506479;2;39;3;1
119865;17-12-2001;506485;2;60;3;1
119866;17-12-2001;506486;2;37;3;1
119867;17-12-2001;506909;2;4;3;1
119868;17-12-2001;506915;2;75;3;1
119869;17-12-2001;506941;2;95;3;1
119870;17-12-2001;506944;2;78;3;1
119871;17-12-2001;506963;2;43;3;1
119872;17-12-2001;506991;2;85;3;1
119873;17-12-2001;507018;2;13;3;1
119874;17-12-2001;507037;2;43;3;1
119875;17-12-2001;507056;2;30;3;1
119876;17-12-2001;507066;2;6;3;1
119877;17-12-2001;507088;2;97;3;1
119878;17-12-2001;507605;2;3;3;1
119879;17-12-2001;507616;2;14;3;1
119880;17-12-2001;507619;2;20;3;1
119881;17-12-2001;507622;2;100;3;1
119882;17-12-2001;507633;2;30;3;1
119883;17-12-2001;507639;2;37;3;1
119884;17-12-2001;507655;2;68;3;1
119885;17-12-2001;507672;2;44;3;1
119886;17-12-2001;507683;2;32;3;1
119887;17-12-2001;508110;2;15;3;1
119888;17-12-2001;508112;2;17;3;1
119889;17-12-2001;508122;2;47;3;1
119890;17-12-2001;508125;2;56;3;1
119891;17-12-2001;508131;2;35;3;1
119892;17-12-2001;508134;2;40;3;1
119893;17-12-2001;508140;2;71;3;1
119894;17-12-2001;508153;2;34;3;1
119895;17-12-2001;508172;2;57;3;1
119896;17-12-2001;508182;2;100;3;1
119897;17-12-2001;508185;2;25;3;1
119898;17-12-2001;508190;2;53;3;1
119899;17-12-2001;508194;2;41;3;1
119900;17-12-2001;508811;2;27;3;1
119901;17-12-2001;508827;2;65;3;1
119902;17-12-2001;508844;2;72;3;1
119903;17-12-2001;508850;2;87;3;1
119904;17-12-2001;508861;2;1;3;1
119905;17-12-2001;508867;2;46;3;1
119906;17-12-2001;508878;2;98;3;1
119907;17-12-2001;508889;2;29;3;1
119908;17-12-2001;508894;2;20;3;1
119909;17-12-2001;552710;2;11;3;1
119910;17-12-2001;552712;2;84;3;1
119911;17-12-2001;552717;2;27;3;1
119912;17-12-2001;552721;2;98;3;1
119913;17-12-2001;552730;2;36;3;1
119914;17-12-2001;552738;2;67;3;1
119915;17-12-2001;552743;2;29;3;1
119916;17-12-2001;552747;2;53;3;1
119917;17-12-2001;552756;2;42;3;1
119918;17-12-2001;552760;2;75;3;1
119919;17-12-2001;552764;2;36;3;1
119920;17-12-2001;552769;2;9;3;1
119921;17-12-2001;552777;2;67;3;1
119922;17-12-2001;553221;2;52;3;1
119923;17-12-2001;553224;2;7;3;1
119924;17-12-2001;553230;2;11;3;1
119925;17-12-2001;553267;2;58;3;1
119926;17-12-2001;553282;2;30;3;1
119927;17-12-2001;553288;2;48;3;1
119928;17-12-2001;553291;2;96;3;1
119929;17-12-2001;554906;2;71;3;1
119930;17-12-2001;554908;2;50;3;1
119931;17-12-2001;554909;2;36;3;1
119932;17-12-2001;554918;2;33;3;1
119933;17-12-2001;554952;2;83;3;1
119934;17-12-2001;554961;2;38;3;1
119935;17-12-2001;554977;2;21;3;1
119936;17-12-2001;554979;2;52;3;1
119937;17-12-2001;554994;2;73;3;1
119938;17-12-2001;555202;2;62;3;1
119939;17-12-2001;555233;2;64;3;1
119940;17-12-2001;555239;2;54;3;1
119941;17-12-2001;555255;2;95;3;1
119942;17-12-2001;555270;2;39;3;1
119943;17-12-2001;557312;2;37;3;1
119944;17-12-2001;557315;2;99;3;1
119945;17-12-2001;557336;2;95;3;1
119946;17-12-2001;557345;2;41;3;1
119947;17-12-2001;557364;2;13;3;1
119948;17-12-2001;557385;2;71;3;1
119949;17-12-2001;557704;2;89;3;1
119950;17-12-2001;557725;2;4;3;1
119951;17-12-2001;557734;2;8;3;1
119952;17-12-2001;557773;2;48;3;1
119953;17-12-2001;557790;2;94;3;1
119954;17-12-2001;558503;2;85;3;1
119955;17-12-2001;558527;2;19;3;1
119956;17-12-2001;558542;2;25;3;1
119957;17-12-2001;558549;2;46;3;1
119958;17-12-2001;558558;2;40;3;1
119959;17-12-2001;558573;2;86;3;1
119960;17-12-2001;558576;2;30;3;1
119961;17-12-2001;558592;2;32;3;1
119962;17-12-2001;559408;2;22;3;1
119963;17-12-2001;559451;2;55;3;1
119964;17-12-2001;559482;2;90;3;1
119965;17-12-2001;559486;2;85;3;1
119966;17-12-2001;559494;2;75;3;1
119967;17-12-2001;603602;2;28;3;1
119968;17-12-2001;603605;2;96;3;1
119969;17-12-2001;603611;2;18;3;1
119970;17-12-2001;603626;2;49;3;1
119971;17-12-2001;603644;2;3;3;1
119972;17-12-2001;603668;2;80;3;1
119973;17-12-2001;603671;2;33;3;1
119974;17-12-2001;603677;2;76;3;1
119975;17-12-2001;605814;2;31;3;1
119976;17-12-2001;605835;2;38;3;1
119977;17-12-2001;605856;2;97;3;1
119978;17-12-2001;605865;2;69;3;1
119979;17-12-2001;605874;2;34;3;1
119980;17-12-2001;605880;2;10;3;1
119981;17-12-2001;605883;2;29;3;1
119982;17-12-2001;609018;2;74;3;1
119983;17-12-2001;609023;2;46;3;1
119984;17-12-2001;609027;2;45;3;1
119985;17-12-2001;609029;2;51;3;1
119986;17-12-2001;609032;2;40;3;1
119987;17-12-2001;609033;2;68;3;1
119988;17-12-2001;609047;2;48;3;1
119989;17-12-2001;609050;2;24;3;1
119990;17-12-2001;609086;2;35;3;1
119991;17-12-2001;609089;2;20;3;1
119992;17-12-2001;609092;2;3;3;1
119993;17-12-2001;609108;2;66;3;1
119994;17-12-2001;609117;2;54;3;1
119995;17-12-2001;609120;2;39;3;1
119996;17-12-2001;609127;2;39;3;1
119997;17-12-2001;609131;2;18;3;1
119998;17-12-2001;609135;2;43;3;1
119999;17-12-2001;609138;2;57;3;1
120000;17-12-2001;609141;2;76;3;1
120001;17-12-2001;609153;2;59;3;1
120002;17-12-2001;609159;2;91;3;1
120003;17-12-2001;609162;2;31;3;1
120004;27-12-2001;100409;2;1;3;1
120005;27-12-2001;100419;2;63;3;1
120006;27-12-2001;100428;2;19;3;1
120007;27-12-2001;100447;2;41;3;1
120008;27-12-2001;100485;2;24;3;1
120009;27-12-2001;100602;2;1;3;1
120010;27-12-2001;100603;2;30;3;1
120011;27-12-2001;100607;2;74;3;1
120012;27-12-2001;100610;2;76;3;1
120013;27-12-2001;100632;2;71;3;1
120014;27-12-2001;100636;2;41;3;1
120015;27-12-2001;100651;2;55;3;1
120016;27-12-2001;100662;2;94;3;1
120017;27-12-2001;100669;2;79;3;1
120018;27-12-2001;100694;2;22;3;1
120019;27-12-2001;100918;2;79;3;1
120020;27-12-2001;100921;2;86;3;1
120021;27-12-2001;100925;2;25;3;1
120022;27-12-2001;100929;2;37;3;1
120023;27-12-2001;100954;2;74;3;1
120024;27-12-2001;100965;2;30;3;1
120025;27-12-2001;100991;2;50;3;1
120026;27-12-2001;104240;2;69;3;1
120027;27-12-2001;104243;2;87;3;1
120028;27-12-2001;104273;2;100;3;1
120029;27-12-2001;104284;2;69;3;1
120030;27-12-2001;107838;2;30;3;1
120031;27-12-2001;107852;2;48;3;1
120032;27-12-2001;107855;2;25;3;1
120033;27-12-2001;107857;2;74;3;1
120034;27-12-2001;107866;2;37;3;1
120035;27-12-2001;107876;2;67;3;1
120036;27-12-2001;107895;2;66;3;1
120037;27-12-2001;107914;2;87;3;1
120038;27-12-2001;107947;2;5;3;1
120039;27-12-2001;107958;2;1;3;1
120040;27-12-2001;107976;2;82;3;1
120041;27-12-2001;107980;2;50;3;1
120042;27-12-2001;107987;2;43;3;1
120043;27-12-2001;107990;2;45;3;1
120044;27-12-2001;200304;2;58;3;1
120045;27-12-2001;200314;2;44;3;1
120046;27-12-2001;200351;2;33;3;1
120047;27-12-2001;200373;2;99;3;1
120048;27-12-2001;200389;2;56;3;1
120049;27-12-2001;200391;2;67;3;1
120050;27-12-2001;200395;2;41;3;1
120051;27-12-2001;201202;2;69;3;1
120052;27-12-2001;201204;2;11;3;1
120053;27-12-2001;201207;2;84;3;1
120054;27-12-2001;201213;2;75;3;1
120055;27-12-2001;201233;2;77;3;1
120056;27-12-2001;201263;2;32;3;1
120057;27-12-2001;201285;2;21;3;1
120058;27-12-2001;201290;2;95;3;1
120059;27-12-2001;201294;2;40;3;1
120060;27-12-2001;201322;2;16;3;1
120061;27-12-2001;201345;2;24;3;1
120062;27-12-2001;201347;2;90;3;1
120063;27-12-2001;201349;2;80;3;1
120064;27-12-2001;201358;2;20;3;1
120065;27-12-2001;201376;2;49;3;1
120066;27-12-2001;201379;2;25;3;1
120067;27-12-2001;201395;2;37;3;1
120068;27-12-2001;201504;2;24;3;1
120069;27-12-2001;201506;2;33;3;1
120070;27-12-2001;201508;2;82;3;1
120071;27-12-2001;201510;2;18;3;1
120072;27-12-2001;201512;2;19;3;1
120073;27-12-2001;201518;2;75;3;1
120074;27-12-2001;201519;2;81;3;1
120075;27-12-2001;201520;2;45;3;1
120076;27-12-2001;201528;2;86;3;1
120077;27-12-2001;201533;2;100;3;1
120078;27-12-2001;201535;2;91;3;1
120079;27-12-2001;201537;2;11;3;1
120080;27-12-2001;201541;2;24;3;1
120081;27-12-2001;201543;2;3;3;1
120082;27-12-2001;201547;2;53;3;1
120083;27-12-2001;201553;2;3;3;1
120084;27-12-2001;201555;2;76;3;1
120085;27-12-2001;201557;2;35;3;1
120086;27-12-2001;201561;2;100;3;1
120087;27-12-2001;201565;2;74;3;1
120088;27-12-2001;201570;2;87;3;1
120089;27-12-2001;201574;2;38;3;1
120090;27-12-2001;201578;2;70;3;1
120091;27-12-2001;201582;2;99;3;1
120092;27-12-2001;201586;2;14;3;1
120093;27-12-2001;201909;2;45;3;1
120094;27-12-2001;201915;2;25;3;1
120095;27-12-2001;201918;2;14;3;1
120096;27-12-2001;201927;2;85;3;1
120097;27-12-2001;201931;2;44;3;1
120098;27-12-2001;201933;2;12;3;1
120099;27-12-2001;201936;2;22;3;1
120100;27-12-2001;201940;2;75;3;1
120101;27-12-2001;201954;2;65;3;1
120102;27-12-2001;201967;2;98;3;1
120103;27-12-2001;201972;2;1;3;1
120104;27-12-2001;201974;2;37;3;1
120105;27-12-2001;201975;2;35;3;1
120106;27-12-2001;201981;2;4;3;1
120107;27-12-2001;201987;2;85;3;1
120108;27-12-2001;201994;2;79;3;1
120109;27-12-2001;202216;2;14;3;1
120110;27-12-2001;202224;2;68;3;1
120111;27-12-2001;202245;2;54;3;1
120112;27-12-2001;202249;2;47;3;1
120113;27-12-2001;202256;2;60;3;1
120114;27-12-2001;202266;2;7;3;1
120115;27-12-2001;202290;2;38;3;1
120116;27-12-2001;202294;2;91;3;1
120117;27-12-2001;203014;2;13;3;1
120118;27-12-2001;203025;2;6;3;1
120119;27-12-2001;203029;2;14;3;1
120120;27-12-2001;203041;2;14;3;1
120121;27-12-2001;203051;2;42;3;1
120122;27-12-2001;203094;2;97;3;1
120123;27-12-2001;204643;2;54;3;1
120124;27-12-2001;204649;2;84;3;1
120125;27-12-2001;204661;2;9;3;1
120126;27-12-2001;204665;2;74;3;1
120127;27-12-2001;204667;2;19;3;1
120128;27-12-2001;204670;2;32;3;1
120129;27-12-2001;204677;2;38;3;1
120130;27-12-2001;204680;2;35;3;1
120131;27-12-2001;205133;2;19;3;1
120132;27-12-2001;205143;2;16;3;1
120133;27-12-2001;205158;2;22;3;1
120134;27-12-2001;205165;2;9;3;1
120135;27-12-2001;205173;2;15;3;1
120136;27-12-2001;207507;2;68;3;1
120137;27-12-2001;207510;2;10;3;1
120138;27-12-2001;207521;2;14;3;1
120139;27-12-2001;207536;2;38;3;1
120140;27-12-2001;207547;2;56;3;1
120141;27-12-2001;207580;2;37;3;1
120142;27-12-2001;207583;2;56;3;1
120143;27-12-2001;207585;2;49;3;1
120144;27-12-2001;207587;2;18;3;1
120145;27-12-2001;208407;2;71;3;1
120146;27-12-2001;208421;2;46;3;1
120147;27-12-2001;208425;2;91;3;1
120148;27-12-2001;208429;2;86;3;1
120149;27-12-2001;208436;2;74;3;1
120150;27-12-2001;208447;2;8;3;1
120151;27-12-2001;208458;2;74;3;1
120152;27-12-2001;208475;2;31;3;1
120153;27-12-2001;208478;2;87;3;1
120154;27-12-2001;208487;2;69;3;1
120155;27-12-2001;302602;2;58;3;1
120156;27-12-2001;302604;2;72;3;1
120157;27-12-2001;302605;2;84;3;1
120158;27-12-2001;302606;2;71;3;1
120159;27-12-2001;302608;2;45;3;1
120160;27-12-2001;302609;2;87;3;1
120161;27-12-2001;302610;2;21;3;1
120162;27-12-2001;302611;2;79;3;1
120163;27-12-2001;302612;2;37;3;1
120164;27-12-2001;302614;2;16;3;1
120165;27-12-2001;302616;2;11;3;1
120166;27-12-2001;302618;2;15;3;1
120167;27-12-2001;302624;2;66;3;1
120168;27-12-2001;302626;2;100;3;1
120169;27-12-2001;302628;2;38;3;1
120170;27-12-2001;302629;2;80;3;1
120171;27-12-2001;302630;2;51;3;1
120172;27-12-2001;302632;2;47;3;1
