id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];18
101887;2001-01-21;404740;2;2;3;72
101888;2001-01-21;404745;2;29;3;21
101889;2001-01-21;404748;2;99;3;10
101890;2001-01-21;404751;2;59;3;71
101891;2001-01-21;404753;2;27;3;68
101892;2001-01-21;404764;2;44;3;56
101893;2001-01-21;404769;2;55;3;63
101894;2001-01-21;404775;2;38;3;38
101895;2001-01-21;404785;2;92;3;51
101896;2001-01-21;404794;2;35;3;30
101897;2001-01-21;405015;2;27;3;93
101898;2001-01-21;405039;2;92;3;58
101899;2001-01-21;405063;2;19;3;26
101900;2001-01-21;405071;2;89;3;37
101901;2001-01-21;405079;2;33;3;28
101902;2001-01-21;405094;2;69;3;8
101903;2001-01-21;405557;2;39;3;63
101904;2001-01-21;405566;2;86;3;82
101905;2001-01-21;405585;2;21;3;65
101906;2001-01-21;405595;2;9;3;48
101907;2001-01-21;405747;2;9;3;40
101908;2001-01-21;405760;2;92;3;38
101909;2001-01-21;405787;2;40;3;38
101910;2001-01-21;406528;2;32;3;30
101911;2001-01-21;406552;2;66;3;74
101912;2001-01-21;406576;2;54;3;82
101913;2001-01-21;408704;2;14;3;91
101914;2001-01-21;408725;2;93;3;57
101915;2001-01-21;408743;2;46;3;77
101916;2001-01-21;408747;2;2;3;26
101917;2001-01-21;408782;2;27;3;8
101918;2001-01-21;408786;2;34;3;50
101919;2001-01-21;408790;2;59;3;25
101920;2001-01-21;501006;2;94;3;44
101921;2001-01-21;501020;2;76;3;97
101922;2001-01-21;501027;2;89;3;35
101923;2001-01-21;501033;2;12;3;79
101924;2001-01-21;501040;2;9;3;21
101925;2001-01-21;501054;2;14;3;96
101926;2001-01-21;501067;2;8;3;70
101927;2001-01-21;501081;2;89;3;22
101928;2001-01-21;501085;2;21;3;35
101929;2001-01-21;501088;2;26;3;19
101930;2001-01-21;501094;2;25;3;34
101931;2001-01-21;501095;2;87;3;64
101932;2001-01-21;503813;2;56;3;53
101933;2001-01-21;503847;2;77;3;77
101934;2001-01-21;503858;2;59;3;45
101935;2001-01-21;503861;2;38;3;94
101936;2001-01-21;503874;2;38;3;76
101937;2001-01-21;506403;2;31;3;15
101938;2001-01-21;506406;2;53;3;36
101939;2001-01-21;506428;2;4;3;11
101940;2001-01-21;506447;2;30;3;64
101941;2001-01-21;506450;2;15;3;46
101942;2001-01-21;506460;2;56;3;79
101943;2001-01-21;506469;2;28;3;2
101944;2001-01-21;506475;2;49;3;56
101945;2001-01-21;506479;2;30;3;57
101946;2001-01-21;506485;2;98;3;98
101947;2001-01-21;506486;2;51;3;8
101948;2001-01-21;506909;2;44;3;99
101949;2001-01-21;506915;2;86;3;2
101950;2001-01-21;506941;2;64;3;34
101951;2001-01-21;506944;2;32;3;92
101952;2001-01-21;506963;2;28;3;45
101953;2001-01-21;506991;2;32;3;31
101954;2001-01-21;507018;2;25;3;81
101955;2001-01-21;507037;2;72;3;62
101956;2001-01-21;507056;2;40;3;39
101957;2001-01-21;507066;2;45;3;74
101958;2001-01-21;507088;2;4;3;8
101959;2001-01-21;507605;2;83;3;15
101960;2001-01-21;507616;2;96;3;45
101961;2001-01-21;507619;2;38;3;61
101962;2001-01-21;507622;2;75;3;89
101963;2001-01-21;507633;2;81;3;14
101964;2001-01-21;507639;2;36;3;4
101965;2001-01-21;507655;2;58;3;94
101966;2001-01-21;507672;2;59;3;47
101967;2001-01-21;507683;2;71;3;83
101968;2001-01-21;508110;2;78;3;39
101969;2001-01-21;508112;2;4;3;7
101970;2001-01-21;508122;2;78;3;19
101971;2001-01-21;508125;2;49;3;73
101972;2001-01-21;508131;2;84;3;90
101973;2001-01-21;508134;2;53;3;19
101974;2001-01-21;508140;2;86;3;47
101975;2001-01-21;508153;2;67;3;62
101976;2001-01-21;508172;2;24;3;37
101977;2001-01-21;508182;2;71;3;88
101978;2001-01-21;508185;2;79;3;8
101979;2001-01-21;508190;2;15;3;51
101980;2001-01-21;508194;2;94;3;3
101981;2001-01-21;508811;2;18;3;18
101982;2001-01-21;508827;2;97;3;71
101983;2001-01-21;508844;2;86;3;23
101984;2001-01-21;508850;2;42;3;3
101985;2001-01-21;508861;2;92;3;7
101986;2001-01-21;508867;2;73;3;46
101987;2001-01-21;508878;2;20;3;9
101988;2001-01-21;508889;2;37;3;94
101989;2001-01-21;508894;2;41;3;77
101990;2001-01-21;552710;2;82;3;76
101991;2001-01-21;552712;2;8;3;47
101992;2001-01-21;552717;2;43;3;11
101993;2001-01-21;552721;2;40;3;47
101994;2001-01-21;552730;2;41;3;60
101995;2001-01-21;552738;2;33;3;1
101996;2001-01-21;552743;2;99;3;54
101997;2001-01-21;552747;2;18;3;85
101998;2001-01-21;552756;2;52;3;8
101999;2001-01-21;552760;2;92;3;66
102000;2001-01-21;552764;2;37;3;21
102001;2001-01-21;552769;2;34;3;81
102002;2001-01-21;552777;2;34;3;22
102003;2001-01-21;553221;2;97;3;86
102004;2001-01-21;553224;2;92;3;38
102005;2001-01-21;553230;2;92;3;88
102006;2001-01-21;553267;2;25;3;19
102007;2001-01-21;553282;2;52;3;3
102008;2001-01-21;553288;2;66;3;59
102009;2001-01-21;553291;2;13;3;52
102010;2001-01-21;554906;2;45;3;46
102011;2001-01-21;554908;2;17;3;55
102012;2001-01-21;554909;2;71;3;71
102013;2001-01-21;554918;2;9;3;1
102014;2001-01-21;554952;2;49;3;94
102015;2001-01-21;554961;2;78;3;14
102016;2001-01-21;554977;2;19;3;94
102017;2001-01-21;554979;2;54;3;92
102018;2001-01-21;554994;2;38;3;70
102019;2001-01-21;555202;2;65;3;26
102020;2001-01-21;555233;2;99;3;43
102021;2001-01-21;555239;2;99;3;97
102022;2001-01-21;555255;2;94;3;44
102023;2001-01-21;555270;2;9;3;95
102024;2001-01-21;557312;2;3;3;90
102025;2001-01-21;557315;2;54;3;6
102026;2001-01-21;557336;2;22;3;24
102027;2001-01-21;557345;2;78;3;14
102028;2001-01-21;557364;2;78;3;76
102029;2001-01-21;557385;2;95;3;82
102030;2001-01-21;557704;2;91;3;40
102031;2001-01-21;557725;2;10;3;66
102032;2001-01-21;557734;2;9;3;9
102033;2001-01-21;557773;2;85;3;39
102034;2001-01-21;557790;2;55;3;91
102035;2001-01-21;558503;2;70;3;80
102036;2001-01-21;558527;2;13;3;64
102037;2001-01-21;558542;2;5;3;76
102038;2001-01-21;558549;2;38;3;100
102039;2001-01-21;558558;2;32;3;100
102040;2001-01-21;558573;2;4;3;67
102041;2001-01-21;558576;2;90;3;75
102042;2001-01-21;558592;2;97;3;27
102043;2001-01-21;559408;2;48;3;83
102044;2001-01-21;559451;2;13;3;93
102045;2001-01-21;559482;2;13;3;24
102046;2001-01-21;559486;2;81;3;60
102047;2001-01-21;559494;2;3;3;56
102048;2001-01-21;603602;2;73;3;20
102049;2001-01-21;603605;2;14;3;15
102050;2001-01-21;603611;2;99;3;3
102051;2001-01-21;603626;2;19;3;21
102052;2001-01-21;603644;2;90;3;16
102053;2001-01-21;603668;2;18;3;78
102054;2001-01-21;603671;2;50;3;71
102055;2001-01-21;603677;2;93;3;5
102056;2001-01-21;605814;2;11;3;85
102057;2001-01-21;605835;2;64;3;95
102058;2001-01-21;605856;2;58;3;29
102059;2001-01-21;605865;2;47;3;31
102060;2001-01-21;605874;2;17;3;93
102061;2001-01-21;605880;2;74;3;28
102062;2001-01-21;605883;2;27;3;66
102063;2001-01-21;609018;2;37;3;18
102064;2001-01-21;609023;2;96;3;38
102065;2001-01-21;609027;2;44;3;12
102066;2001-01-21;609029;2;9;3;62
102067;2001-01-21;609032;2;46;3;51
102068;2001-01-21;609033;2;47;3;63
102069;2001-01-21;609047;2;90;3;14
102070;2001-01-21;609050;2;26;3;44
102071;2001-01-21;609086;2;34;3;42
102072;2001-01-21;609089;2;36;3;52
102073;2001-01-21;609092;2;35;3;15
102074;2001-01-21;609108;2;94;3;89
102075;2001-01-21;609117;2;26;3;2
102076;2001-01-21;609120;2;42;3;7
102077;2001-01-21;609127;2;43;3;72
102078;2001-01-21;609131;2;24;3;74
102079;2001-01-21;609135;2;100;3;82
102080;2001-01-21;609138;2;69;3;48
102081;2001-01-21;609141;2;20;3;92
102082;2001-01-21;609153;2;55;3;75
102083;2001-01-21;609159;2;74;3;99
102084;2001-01-21;609162;2;32;3;94
102085;2001-01-31;100409;2;70;3;39
102086;2001-01-31;100419;2;80;3;10
102087;2001-01-31;100428;2;98;3;46
102088;2001-01-31;100447;2;96;3;8
102089;2001-01-31;100485;2;28;3;71
102090;2001-01-31;100602;2;48;3;47
102091;2001-01-31;100603;2;1;3;9
102092;2001-01-31;100607;2;61;3;73
102093;2001-01-31;100610;2;28;3;20
102094;2001-01-31;100632;2;63;3;48
102095;2001-01-31;100636;2;51;3;54
102096;2001-01-31;100651;2;68;3;78
102097;2001-01-31;100662;2;14;3;21
102098;2001-01-31;100669;2;49;3;28
102099;2001-01-31;100694;2;76;3;77
102100;2001-01-31;100918;2;5;3;37
102101;2001-01-31;100921;2;18;3;97
102102;2001-01-31;100925;2;12;3;88
102103;2001-01-31;100929;2;24;3;79
102104;2001-01-31;100954;2;2;3;23
102105;2001-01-31;100965;2;32;3;5
102106;2001-01-31;100991;2;44;3;95
102107;2001-01-31;104240;2;68;3;35
102108;2001-01-31;104243;2;12;3;59
102109;2001-01-31;104273;2;25;3;25
102110;2001-01-31;104284;2;63;3;76
102111;2001-01-31;107838;2;57;3;100
102112;2001-01-31;107852;2;10;3;62
102113;2001-01-31;107855;2;59;3;28
102114;2001-01-31;107857;2;59;3;42
102115;2001-01-31;107866;2;39;3;10
102116;2001-01-31;107876;2;25;3;64
102117;2001-01-31;107895;2;58;3;72
102118;2001-01-31;107914;2;26;3;29
102119;2001-01-31;107947;2;82;3;98
102120;2001-01-31;107958;2;13;3;61
102121;2001-01-31;107976;2;39;3;71
102122;2001-01-31;107980;2;89;3;9
102123;2001-01-31;107987;2;56;3;29
102124;2001-01-31;107990;2;43;3;14
102125;2001-01-31;200304;2;92;3;8
102126;2001-01-31;200314;2;39;3;21
102127;2001-01-31;200351;2;42;3;24
102128;2001-01-31;200373;2;56;3;60
102129;2001-01-31;200389;2;45;3;89
102130;2001-01-31;200391;2;38;3;49
102131;2001-01-31;200395;2;51;3;47
102132;2001-01-31;201202;2;5;3;38
102133;2001-01-31;201204;2;55;3;51
102134;2001-01-31;201207;2;78;3;77
102135;2001-01-31;201213;2;87;3;69
102136;2001-01-31;201233;2;42;3;11
102137;2001-01-31;201263;2;60;3;94
102138;2001-01-31;201285;2;39;3;64
102139;2001-01-31;201290;2;97;3;6
102140;2001-01-31;201294;2;44;3;15
102141;2001-01-31;201322;2;4;3;3
102142;2001-01-31;201345;2;47;3;96
102143;2001-01-31;201347;2;77;3;48
102144;2001-01-31;201349;2;42;3;58
102145;2001-01-31;201358;2;97;3;91
102146;2001-01-31;201376;2;57;3;43
102147;2001-01-31;201379;2;48;3;39
102148;2001-01-31;201395;2;43;3;31
102149;2001-01-31;201504;2;60;3;51
102150;2001-01-31;201506;2;85;3;23
102151;2001-01-31;201508;2;13;3;39
102152;2001-01-31;201510;2;75;3;34
102153;2001-01-31;201512;2;5;3;39
102154;2001-01-31;201518;2;81;3;31
102155;2001-01-31;201519;2;58;3;19
102156;2001-01-31;201520;2;38;3;85
102157;2001-01-31;201528;2;72;3;75
102158;2001-01-31;201533;2;2;3;19
102159;2001-01-31;201535;2;37;3;32
102160;2001-01-31;201537;2;96;3;13
102161;2001-01-31;201541;2;60;3;35
102162;2001-01-31;201543;2;91;3;99
102163;2001-01-31;201547;2;50;3;42
102164;2001-01-31;201553;2;41;3;50
102165;2001-01-31;201555;2;93;3;35
102166;2001-01-31;201557;2;92;3;48
102167;2001-01-31;201561;2;54;3;75
102168;2001-01-31;201565;2;100;3;26
102169;2001-01-31;201570;2;32;3;27
102170;2001-01-31;201574;2;70;3;34
102171;2001-01-31;201578;2;2;3;35
102172;2001-01-31;201582;2;49;3;41
102173;2001-01-31;201586;2;100;3;11
102174;2001-01-31;201909;2;65;3;34
102175;2001-01-31;201915;2;49;3;66
102176;2001-01-31;201918;2;76;3;97
102177;2001-01-31;201927;2;68;3;96
102178;2001-01-31;201931;2;79;3;11
102179;2001-01-31;201933;2;98;3;33
102180;2001-01-31;201936;2;61;3;86
102181;2001-01-31;201940;2;3;3;81
102182;2001-01-31;201954;2;80;3;2
102183;2001-01-31;201967;2;18;3;60
102184;2001-01-31;201972;2;74;3;88
102185;2001-01-31;201974;2;24;3;30
102186;2001-01-31;201975;2;18;3;64
102187;2001-01-31;201981;2;81;3;80
102188;2001-01-31;201987;2;11;3;85
102189;2001-01-31;201994;2;13;3;77
102190;2001-01-31;202216;2;76;3;35
102191;2001-01-31;202224;2;45;3;55
102192;2001-01-31;202245;2;92;3;49
102193;2001-01-31;202249;2;1;3;68
102194;2001-01-31;202256;2;56;3;1
102195;2001-01-31;202266;2;84;3;28
102196;2001-01-31;202290;2;22;3;76
102197;2001-01-31;202294;2;46;3;6
102198;2001-01-31;203014;2;97;3;86
102199;2001-01-31;203025;2;67;3;24
102200;2001-01-31;203029;2;40;3;24
102201;2001-01-31;203041;2;37;3;15
102202;2001-01-31;203051;2;30;3;65
102203;2001-01-31;203094;2;8;3;11
102204;2001-01-31;204643;2;94;3;33
102205;2001-01-31;204649;2;3;3;97
102206;2001-01-31;204661;2;68;3;23
102207;2001-01-31;204665;2;21;3;66
102208;2001-01-31;204667;2;6;3;70
102209;2001-01-31;204670;2;24;3;74
102210;2001-01-31;204677;2;9;3;11
102211;2001-01-31;204680;2;61;3;1
102212;2001-01-31;205133;2;78;3;34
102213;2001-01-31;205143;2;1;3;94
102214;2001-01-31;205158;2;69;3;78
102215;2001-01-31;205165;2;80;3;25
102216;2001-01-31;205173;2;56;3;39
102217;2001-01-31;207507;2;54;3;42
102218;2001-01-31;207510;2;96;3;8
102219;2001-01-31;207521;2;92;3;61
102220;2001-01-31;207536;2;30;3;52
102221;2001-01-31;207547;2;80;3;63
102222;2001-01-31;207580;2;31;3;82
102223;2001-01-31;207583;2;60;3;45
102224;2001-01-31;207585;2;100;3;8
102225;2001-01-31;207587;2;13;3;33
102226;2001-01-31;208407;2;76;3;37
102227;2001-01-31;208421;2;68;3;56
102228;2001-01-31;208425;2;71;3;64
102229;2001-01-31;208429;2;65;3;98
102230;2001-01-31;208436;2;57;3;72
102231;2001-01-31;208447;2;73;3;76
102232;2001-01-31;208458;2;25;3;97
102233;2001-01-31;208475;2;15;3;86
102234;2001-01-31;208478;2;93;3;87
102235;2001-01-31;208487;2;55;3;82
102236;2001-01-31;302602;2;49;3;27
102237;2001-01-31;302604;2;9;3;86
102238;2001-01-31;302605;2;18;3;12
102239;2001-01-31;302606;2;74;3;84
102240;2001-01-31;302608;2;14;3;83
102241;2001-01-31;302609;2;77;3;67
102242;2001-01-31;302610;2;32;3;84
102243;2001-01-31;302611;2;30;3;71
102244;2001-01-31;302612;2;26;3;12
102245;2001-01-31;302614;2;33;3;33
102246;2001-01-31;302616;2;24;3;43
102247;2001-01-31;302618;2;67;3;24
102248;2001-01-31;302624;2;8;3;21
102249;2001-01-31;302626;2;11;3;77
102250;2001-01-31;302628;2;42;3;4
102251;2001-01-31;302629;2;50;3;67
102252;2001-01-31;302630;2;9;3;100
102253;2001-01-31;302632;2;51;3;83
102254;2001-01-31;302633;2;3;3;79
102255;2001-01-31;302634;2;92;3;81
102256;2001-01-31;302636;2;2;3;1
102257;2001-01-31;302637;2;98;3;43
102258;2001-01-31;302638;2;36;3;81
102259;2001-01-31;302640;2;85;3;10
102260;2001-01-31;302642;2;53;3;93
102261;2001-01-31;302648;2;86;3;74
102262;2001-01-31;302650;2;91;3;17
102263;2001-01-31;302654;2;23;3;59
102264;2001-01-31;302662;2;51;3;23
102265;2001-01-31;302663;2;15;3;23
102266;2001-01-31;302664;2;83;3;40
102267;2001-01-31;302665;2;54;3;75
102268;2001-01-31;302666;2;28;3;42
102269;2001-01-31;302667;2;94;3;56
102270;2001-01-31;302668;2;2;3;76
102271;2001-01-31;302672;2;31;3;20
102272;2001-01-31;302674;2;13;3;37
102273;2001-01-31;302675;2;61;3;18
102274;2001-01-31;302676;2;80;3;38
102275;2001-01-31;302680;2;76;3;62
102276;2001-01-31;302688;2;85;3;52
102277;2001-01-31;302690;2;2;3;69
102278;2001-01-31;302692;2;94;3;23
102279;2001-01-31;302693;2;34;3;72
102280;2001-01-31;302695;2;52;3;8
102281;2001-01-31;302696;2;36;3;83
102282;2001-01-31;302903;2;86;3;46
102283;2001-01-31;302910;2;3;3;100
102284;2001-01-31;302918;2;49;3;85
102285;2001-01-31;302921;2;87;3;61
102286;2001-01-31;302947;2;16;3;85
102287;2001-01-31;302956;2;20;3;6
102288;2001-01-31;302962;2;7;3;79
102289;2001-01-31;302984;2;35;3;74
102290;2001-01-31;302990;2;18;3;70
102291;2001-01-31;303330;2;16;3;33
102292;2001-01-31;303332;2;29;3;4
102293;2001-01-31;303334;2;86;3;100
102294;2001-01-31;303336;2;100;3;89
102295;2001-01-31;303386;2;59;3;52
102296;2001-01-31;303532;2;18;3;55
102297;2001-01-31;303543;2;32;3;3
102298;2001-01-31;303551;2;43;3;97
102299;2001-01-31;303558;2;57;3;51
102300;2001-01-31;303591;2;98;3;73
102301;2001-01-31;303907;2;47;3;41
102302;2001-01-31;303915;2;2;3;13
102303;2001-01-31;303929;2;86;3;40
102304;2001-01-31;303936;2;35;3;91
102305;2001-01-31;303958;2;20;3;8
102306;2001-01-31;303961;2;40;3;92
102307;2001-01-31;303985;2;91;3;43
102308;2001-01-31;304802;2;53;3;52
102309;2001-01-31;304806;2;29;3;15
102310;2001-01-31;304811;2;87;3;9
102311;2001-01-31;304827;2;8;3;48
102312;2001-01-31;304833;2;71;3;21
102313;2001-01-31;304842;2;77;3;51
102314;2001-01-31;304845;2;15;3;66
102315;2001-01-31;304849;2;13;3;14
102316;2001-01-31;304854;2;99;3;90
102317;2001-01-31;304859;2;58;3;5
102318;2001-01-31;304876;2;5;3;31
102319;2001-01-31;304879;2;46;3;82
102320;2001-01-31;304892;2;85;3;99
102321;2001-01-31;305440;2;67;3;57
102322;2001-01-31;305454;2;67;3;20
102323;2001-01-31;305480;2;15;3;64
102324;2001-01-31;305487;2;6;3;90
102325;2001-01-31;305610;2;96;3;67
102326;2001-01-31;305622;2;62;3;89
102327;2001-01-31;305628;2;73;3;5
102328;2001-01-31;305646;2;93;3;81
102329;2001-01-31;305670;2;100;3;19
102330;2001-01-31;305678;2;29;3;24
102331;2001-01-31;305682;2;63;3;49
102332;2001-01-31;305924;2;72;3;12
102333;2001-01-31;305944;2;20;3;78
102334;2001-01-31;305956;2;58;3;38
102335;2001-01-31;305974;2;68;3;23
102336;2001-01-31;305984;2;12;3;35
102337;2001-01-31;305994;2;11;3;23
102338;2001-01-31;306113;2;63;3;8
102339;2001-01-31;306116;2;79;3;43
102340;2001-01-31;306120;2;64;3;73
102341;2001-01-31;306122;2;23;3;28
102342;2001-01-31;306123;2;74;3;86
102343;2001-01-31;306124;2;57;3;16
102344;2001-01-31;306131;2;30;3;26
102345;2001-01-31;306152;2;75;3;8
102346;2001-01-31;306165;2;59;3;60
102347;2001-01-31;306172;2;47;3;86
102348;2001-01-31;306181;2;22;3;79
102349;2001-01-31;306194;2;57;3;83
102350;2001-01-31;306702;2;21;3;72
102351;2001-01-31;306704;2;61;3;15
102352;2001-01-31;306706;2;67;3;47
102353;2001-01-31;306758;2;99;3;9
102354;2001-01-31;306768;2;96;3;27
102355;2001-01-31;306807;2;56;3;18
102356;2001-01-31;306852;2;87;3;57
102357;2001-01-31;306860;2;36;3;56
102358;2001-01-31;306863;2;71;3;10
102359;2001-01-31;306864;2;34;3;16
102360;2001-01-31;306876;2;36;3;48
102361;2001-01-31;307204;2;60;3;19
102362;2001-01-31;307209;2;74;3;16
102363;2001-01-31;307218;2;71;3;39
102364;2001-01-31;307238;2;52;3;34
102365;2001-01-31;307240;2;48;3;95
102366;2001-01-31;307247;2;23;3;91
102367;2001-01-31;307256;2;71;3;96
102368;2001-01-31;307263;2;43;3;71
102369;2001-01-31;307274;2;32;3;24
102370;2001-01-31;307283;2;100;3;10
102371;2001-01-31;308207;2;13;3;14
102372;2001-01-31;308229;2;66;3;96
102373;2001-01-31;308247;2;95;3;72
102374;2001-01-31;308273;2;64;3;39
102375;2001-01-31;308276;2;3;3;61
102376;2001-01-31;308614;2;34;3;40
102377;2001-01-31;308625;2;11;3;79
102378;2001-01-31;308636;2;43;3;87
102379;2001-01-31;308665;2;50;3;4
102380;2001-01-31;308669;2;12;3;72
102381;2001-01-31;308694;2;29;3;14
102382;2001-01-31;308937;2;99;3;29
102383;2001-01-31;308967;2;49;3;68
102384;2001-01-31;308970;2;18;3;3
102385;2001-01-31;308988;2;75;3;84
102386;2001-01-31;308990;2;85;3;72
102387;2001-01-31;309309;2;91;3;27
102388;2001-01-31;309319;2;29;3;4
102389;2001-01-31;309323;2;8;3;48
102390;2001-01-31;309325;2;24;3;21
102391;2001-01-31;309328;2;30;3;40
102392;2001-01-31;309338;2;78;3;44
102393;2001-01-31;309347;2;51;3;45
102394;2001-01-31;309357;2;30;3;55
102395;2001-01-31;309366;2;28;3;67
102396;2001-01-31;309376;2;81;3;29
102397;2001-01-31;309385;2;51;3;70
102398;2001-01-31;309395;2;98;3;14
102399;2001-01-31;400108;2;34;3;5
102400;2001-01-31;400114;2;54;3;11
102401;2001-01-31;400134;2;21;3;18
102402;2001-01-31;400138;2;46;3;96
102403;2001-01-31;400156;2;23;3;15
102404;2001-01-31;400158;2;61;3;1
102405;2001-01-31;400160;2;9;3;15
102406;2001-01-31;400173;2;69;3;18
102407;2001-01-31;400177;2;43;3;88
102408;2001-01-31;401807;2;4;3;41
102409;2001-01-31;401823;2;33;3;5
102410;2001-01-31;401831;2;40;3;51
102411;2001-01-31;401855;2;6;3;40
102412;2001-01-31;404104;2;57;3;7
102413;2001-01-31;404109;2;23;3;6
102414;2001-01-31;404111;2;57;3;51
102415;2001-01-31;404123;2;29;3;62
102416;2001-01-31;404138;2;75;3;24
102417;2001-01-31;404147;2;87;3;85
102418;2001-01-31;404161;2;15;3;15
102419;2001-01-31;404190;2;53;3;66
102420;2001-01-31;404414;2;63;3;100
102421;2001-01-31;404419;2;57;3;62
102422;2001-01-31;404433;2;64;3;66
102423;2001-01-31;404442;2;28;3;91
102424;2001-01-31;404471;2;98;3;94
102425;2001-01-31;404480;2;59;3;22
102426;2001-01-31;404712;2;70;3;70
102427;2001-01-31;404717;2;27;3;48
102428;2001-01-31;404721;2;48;3;81
102429;2001-01-31;404730;2;22;3;9
102430;2001-01-31;404740;2;45;3;12
102431;2001-01-31;404745;2;85;3;1
102432;2001-01-31;404748;2;38;3;26
102433;2001-01-31;404751;2;36;3;18
102434;2001-01-31;404753;2;86;3;81
102435;2001-01-31;404764;2;63;3;34
102436;2001-01-31;404769;2;14;3;9
102437;2001-01-31;404775;2;10;3;91
102438;2001-01-31;404785;2;24;3;41
102439;2001-01-31;404794;2;34;3;32
102440;2001-01-31;405015;2;60;3;27
102441;2001-01-31;405039;2;4;3;65
102442;2001-01-31;405063;2;54;3;56
102443;2001-01-31;405071;2;96;3;96
102444;2001-01-31;405079;2;51;3;15
102445;2001-01-31;405094;2;72;3;34
102446;2001-01-31;405557;2;69;3;42
102447;2001-01-31;405566;2;34;3;83
102448;2001-01-31;405585;2;51;3;38
102449;2001-01-31;405595;2;42;3;17
102450;2001-01-31;405747;2;95;3;99
102451;2001-01-31;405760;2;100;3;55
102452;2001-01-31;405787;2;34;3;97
102453;2001-01-31;406528;2;21;3;23
102454;2001-01-31;406552;2;26;3;91
102455;2001-01-31;406576;2;26;3;67
102456;2001-01-31;408704;2;34;3;66
102457;2001-01-31;408725;2;51;3;30
102458;2001-01-31;408743;2;10;3;10
102459;2001-01-31;408747;2;88;3;17
102460;2001-01-31;408782;2;3;3;99
102461;2001-01-31;408786;2;14;3;62
102462;2001-01-31;408790;2;95;3;40
102463;2001-01-31;501006;2;99;3;96
102464;2001-01-31;501020;2;94;3;8
102465;2001-01-31;501027;2;90;3;23
102466;2001-01-31;501033;2;50;3;43
102467;2001-01-31;501040;2;27;3;12
102468;2001-01-31;501054;2;41;3;29
102469;2001-01-31;501067;2;12;3;29
102470;2001-01-31;501081;2;63;3;50
102471;2001-01-31;501085;2;95;3;43
102472;2001-01-31;501088;2;10;3;41
102473;2001-01-31;501094;2;86;3;69
102474;2001-01-31;501095;2;5;3;67
102475;2001-01-31;503813;2;30;3;69
102476;2001-01-31;503847;2;10;3;30
102477;2001-01-31;503858;2;61;3;31
102478;2001-01-31;503861;2;16;3;69
102479;2001-01-31;503874;2;16;3;30
102480;2001-01-31;506403;2;20;3;81
102481;2001-01-31;506406;2;60;3;93
102482;2001-01-31;506428;2;85;3;12
102483;2001-01-31;506447;2;24;3;64
102484;2001-01-31;506450;2;73;3;71
102485;2001-01-31;506460;2;31;3;53
102486;2001-01-31;506469;2;6;3;4
102487;2001-01-31;506475;2;42;3;76
102488;2001-01-31;506479;2;35;3;87
102489;2001-01-31;506485;2;25;3;13
102490;2001-01-31;506486;2;9;3;87
102491;2001-01-31;506909;2;73;3;68
102492;2001-01-31;506915;2;67;3;29
102493;2001-01-31;506941;2;66;3;63
102494;2001-01-31;506944;2;81;3;2
102495;2001-01-31;506963;2;99;3;50
102496;2001-01-31;506991;2;37;3;9
102497;2001-01-31;507018;2;34;3;21
102498;2001-01-31;507037;2;83;3;63
102499;2001-01-31;507056;2;61;3;34
102500;2001-01-31;507066;2;58;3;68
102501;2001-01-31;507088;2;94;3;51
102502;2001-01-31;507605;2;72;3;23
102503;2001-01-31;507616;2;91;3;23
102504;2001-01-31;507619;2;37;3;76
102505;2001-01-31;507622;2;16;3;34
102506;2001-01-31;507633;2;78;3;94
102507;2001-01-31;507639;2;58;3;81
102508;2001-01-31;507655;2;25;3;70
102509;2001-01-31;507672;2;31;3;1
102510;2001-01-31;507683;2;49;3;44
102511;2001-01-31;508110;2;72;3;35
102512;2001-01-31;508112;2;14;3;94
102513;2001-01-31;508122;2;48;3;18
102514;2001-01-31;508125;2;52;3;47
102515;2001-01-31;508131;2;2;3;15
