id,DATE,UPAZILLACODE,CROPTYPEID,AREAAFFECTED [ha],LOSSTYPE [],LOSS [MT]
108878,2001-05-31,307209,2,96,3,96
108879,2001-05-31,307218,2,87,3,64
108880,2001-05-31,307238,2,92,3,79
108881,2001-05-31,307240,2,91,3,10
108882,2001-05-31,307247,2,79,3,6
108883,2001-05-31,307256,2,80,3,28
108884,2001-05-31,307263,2,28,3,65
108885,2001-05-31,307274,2,14,3,89
108886,2001-05-31,307283,2,54,3,80
108887,2001-05-31,308207,2,54,3,51
108888,2001-05-31,308229,2,86,3,87
108889,2001-05-31,308247,2,97,3,92
108890,2001-05-31,308273,2,87,3,62
108891,2001-05-31,308276,2,36,3,65
108892,2001-05-31,308614,2,82,3,12
108893,2001-05-31,308625,2,26,3,10
108894,2001-05-31,308636,2,12,3,53
108895,2001-05-31,308665,2,91,3,88
108896,2001-05-31,308669,2,37,3,16
108897,2001-05-31,308694,2,99,3,42
108898,2001-05-31,308937,2,93,3,71
108899,2001-05-31,308967,2,49,3,16
108900,2001-05-31,308970,2,17,3,79
108901,2001-05-31,308988,2,95,3,96
108902,2001-05-31,308990,2,26,3,98
108903,2001-05-31,309309,2,23,3,72
108904,2001-05-31,309319,2,43,3,28
108905,2001-05-31,309323,2,82,3,46
108906,2001-05-31,309325,2,32,3,77
108907,2001-05-31,309328,2,31,3,91
108908,2001-05-31,309338,2,84,3,57
108909,2001-05-31,309347,2,53,3,72
108910,2001-05-31,309357,2,71,3,29
108911,2001-05-31,309366,2,35,3,84
108912,2001-05-31,309376,2,47,3,83
108913,2001-05-31,309385,2,20,3,45
108914,2001-05-31,309395,2,81,3,19
108915,2001-05-31,400108,2,28,3,44
108916,2001-05-31,400114,2,27,3,13
108917,2001-05-31,400134,2,91,3,98
108918,2001-05-31,400138,2,84,3,81
108919,2001-05-31,400156,2,86,3,59
108920,2001-05-31,400158,2,65,3,86
108921,2001-05-31,400160,2,26,3,26
108922,2001-05-31,400173,2,13,3,19
108923,2001-05-31,400177,2,80,3,14
108924,2001-05-31,401807,2,79,3,2
108925,2001-05-31,401823,2,30,3,22
108926,2001-05-31,401831,2,47,3,91
108927,2001-05-31,401855,2,94,3,49
108928,2001-05-31,404104,2,94,3,82
108929,2001-05-31,404109,2,91,3,47
108930,2001-05-31,404111,2,98,3,93
108931,2001-05-31,404123,2,24,3,55
108932,2001-05-31,404138,2,15,3,62
108933,2001-05-31,404147,2,66,3,64
108934,2001-05-31,404161,2,98,3,59
108935,2001-05-31,404190,2,8,3,24
108936,2001-05-31,404414,2,41,3,95
108937,2001-05-31,404419,2,92,3,35
108938,2001-05-31,404433,2,43,3,43
108939,2001-05-31,404442,2,55,3,25
108940,2001-05-31,404471,2,7,3,99
108941,2001-05-31,404480,2,60,3,55
108942,2001-05-31,404712,2,76,3,59
108943,2001-05-31,404717,2,71,3,11
108944,2001-05-31,404721,2,65,3,19
108945,2001-05-31,404730,2,94,3,80
108946,2001-05-31,404740,2,39,3,84
108947,2001-05-31,404745,2,97,3,21
108948,2001-05-31,404748,2,29,3,8
108949,2001-05-31,404751,2,87,3,51
108950,2001-05-31,404753,2,62,3,43
108951,2001-05-31,404764,2,76,3,8
108952,2001-05-31,404769,2,18,3,15
108953,2001-05-31,404775,2,96,3,26
108954,2001-05-31,404785,2,79,3,62
108955,2001-05-31,404794,2,19,3,100
108956,2001-05-31,405015,2,28,3,69
108957,2001-05-31,405039,2,87,3,15
108958,2001-05-31,405063,2,40,3,37
108959,2001-05-31,405071,2,58,3,82
108960,2001-05-31,405079,2,49,3,46
108961,2001-05-31,405094,2,35,3,48
108962,2001-05-31,405557,2,77,3,3
108963,2001-05-31,405566,2,45,3,2
108964,2001-05-31,405585,2,96,3,34
108965,2001-05-31,405595,2,21,3,41
108966,2001-05-31,405747,2,48,3,52
108967,2001-05-31,405760,2,67,3,87
108968,2001-05-31,405787,2,96,3,77
108969,2001-05-31,406528,2,12,3,39
108970,2001-05-31,406552,2,83,3,16
108971,2001-05-31,406576,2,6,3,97
108972,2001-05-31,408704,2,9,3,7
108973,2001-05-31,408725,2,6,3,16
108974,2001-05-31,408743,2,58,3,41
108975,2001-05-31,408747,2,64,3,52
108976,2001-05-31,408782,2,33,3,92
108977,2001-05-31,408786,2,87,3,21
108978,2001-05-31,408790,2,92,3,51
108979,2001-05-31,501006,2,21,3,89
108980,2001-05-31,501020,2,20,3,5
108981,2001-05-31,501027,2,54,3,75
108982,2001-05-31,501033,2,90,3,5
108983,2001-05-31,501040,2,87,3,41
108984,2001-05-31,501054,2,38,3,97
108985,2001-05-31,501067,2,82,3,27
108986,2001-05-31,501081,2,22,3,32
108987,2001-05-31,501085,2,12,3,62
108988,2001-05-31,501088,2,44,3,77
108989,2001-05-31,501094,2,86,3,78
108990,2001-05-31,501095,2,85,3,20
108991,2001-05-31,503813,2,41,3,23
108992,2001-05-31,503847,2,99,3,64
108993,2001-05-31,503858,2,22,3,62
108994,2001-05-31,503861,2,23,3,62
108995,2001-05-31,503874,2,48,3,38
108996,2001-05-31,506403,2,98,3,66
108997,2001-05-31,506406,2,59,3,29
108998,2001-05-31,506428,2,12,3,31
108999,2001-05-31,506447,2,53,3,40
109000,2001-05-31,506450,2,81,3,34
109001,2001-05-31,506460,2,63,3,44
109002,2001-05-31,506469,2,11,3,48
109003,2001-05-31,506475,2,57,3,69
109004,2001-05-31,506479,2,82,3,69
109005,2001-05-31,506485,2,18,3,92
109006,2001-05-31,506486,2,34,3,49
109007,2001-05-31,506909,2,92,3,47
109008,2001-05-31,506915,2,65,3,24
109009,2001-05-31,506941,2,44,3,62
109010,2001-05-31,506944,2,1,3,25
109011,2001-05-31,506963,2,24,3,14
109012,2001-05-31,506991,2,25,3,21
109013,2001-05-31,507018,2,87,3,82
109014,2001-05-31,507037,2,81,3,59
109015,2001-05-31,507056,2,64,3,79
109016,2001-05-31,507066,2,5,3,29
109017,2001-05-31,507088,2,40,3,89
109018,2001-05-31,507605,2,4,3,71
109019,2001-05-31,507616,2,82,3,37
109020,2001-05-31,507619,2,5,3,2
109021,2001-05-31,507622,2,47,3,80
109022,2001-05-31,507633,2,47,3,51
109023,2001-05-31,507639,2,5,3,23
109024,2001-05-31,507655,2,47,3,47
109025,2001-05-31,507672,2,89,3,73
109026,2001-05-31,507683,2,84,3,13
109027,2001-05-31,508110,2,100,3,30
109028,2001-05-31,508112,2,53,3,40
109029,2001-05-31,508122,2,43,3,10
109030,2001-05-31,508125,2,39,3,53
109031,2001-05-31,508131,2,1,3,26
109032,2001-05-31,508134,2,35,3,15
109033,2001-05-31,508140,2,5,3,79
109034,2001-05-31,508153,2,37,3,74
109035,2001-05-31,508172,2,25,3,63
109036,2001-05-31,508182,2,100,3,38
109037,2001-05-31,508185,2,60,3,52
109038,2001-05-31,508190,2,20,3,1
109039,2001-05-31,508194,2,51,3,6
109040,2001-05-31,508811,2,7,3,57
109041,2001-05-31,508827,2,27,3,58
109042,2001-05-31,508844,2,96,3,41
109043,2001-05-31,508850,2,31,3,87
109044,2001-05-31,508861,2,96,3,81
109045,2001-05-31,508867,2,24,3,18
109046,2001-05-31,508878,2,100,3,72
109047,2001-05-31,508889,2,95,3,12
109048,2001-05-31,508894,2,63,3,6
109049,2001-05-31,552710,2,51,3,21
109050,2001-05-31,552712,2,91,3,93
109051,2001-05-31,552717,2,63,3,38
109052,2001-05-31,552721,2,83,3,71
109053,2001-05-31,552730,2,73,3,64
109054,2001-05-31,552738,2,26,3,26
109055,2001-05-31,552743,2,75,3,67
109056,2001-05-31,552747,2,19,3,41
109057,2001-05-31,552756,2,30,3,92
109058,2001-05-31,552760,2,77,3,45
109059,2001-05-31,552764,2,17,3,86
109060,2001-05-31,552769,2,94,3,40
109061,2001-05-31,552777,2,8,3,68
109062,2001-05-31,553221,2,54,3,88
109063,2001-05-31,553224,2,56,3,85
109064,2001-05-31,553230,2,32,3,98
109065,2001-05-31,553267,2,80,3,16
109066,2001-05-31,553282,2,64,3,87
109067,2001-05-31,553288,2,6,3,95
109068,2001-05-31,553291,2,96,3,26
109069,2001-05-31,554906,2,1,3,53
109070,2001-05-31,554908,2,73,3,85
109071,2001-05-31,554909,2,45,3,9
109072,2001-05-31,554918,2,50,3,31
109073,2001-05-31,554952,2,4,3,5
109074,2001-05-31,554961,2,68,3,97
109075,2001-05-31,554977,2,79,3,84
109076,2001-05-31,554979,2,78,3,80
109077,2001-05-31,554994,2,64,3,79
109078,2001-05-31,555202,2,15,3,83
109079,2001-05-31,555233,2,95,3,43
109080,2001-05-31,555239,2,59,3,59
109081,2001-05-31,555255,2,73,3,88
109082,2001-05-31,555270,2,38,3,6
109083,2001-05-31,557312,2,88,3,62
109084,2001-05-31,557315,2,51,3,2
109085,2001-05-31,557336,2,44,3,35
109086,2001-05-31,557345,2,31,3,17
109087,2001-05-31,557364,2,12,3,33
109088,2001-05-31,557385,2,94,3,39
109089,2001-05-31,557704,2,28,3,6
109090,2001-05-31,557725,2,22,3,90
109091,2001-05-31,557734,2,90,3,37
109092,2001-05-31,557773,2,71,3,58
109093,2001-05-31,557790,2,72,3,21
109094,2001-05-31,558503,2,30,3,37
109095,2001-05-31,558527,2,25,3,45
109096,2001-05-31,558542,2,87,3,8
109097,2001-05-31,558549,2,62,3,11
109098,2001-05-31,558558,2,16,3,34
109099,2001-05-31,558573,2,86,3,25
109100,2001-05-31,558576,2,73,3,69
109101,2001-05-31,558592,2,58,3,95
109102,2001-05-31,559408,2,21,3,47
109103,2001-05-31,559451,2,48,3,15
109104,2001-05-31,559482,2,41,3,11
109105,2001-05-31,559486,2,79,3,92
109106,2001-05-31,559494,2,82,3,90
109107,2001-05-31,603602,2,64,3,25
109108,2001-05-31,603605,2,78,3,15
109109,2001-05-31,603611,2,3,3,73
109110,2001-05-31,603626,2,76,3,52
109111,2001-05-31,603644,2,91,3,72
109112,2001-05-31,603668,2,38,3,49
109113,2001-05-31,603671,2,90,3,25
109114,2001-05-31,603677,2,50,3,1
109115,2001-05-31,605814,2,10,3,34
109116,2001-05-31,605835,2,51,3,97
109117,2001-05-31,605856,2,1,3,30
109118,2001-05-31,605865,2,31,3,83
109119,2001-05-31,605874,2,59,3,71
109120,2001-05-31,605880,2,10,3,40
109121,2001-05-31,605883,2,49,3,97
109122,2001-05-31,609018,2,86,3,16
109123,2001-05-31,609023,2,45,3,78
109124,2001-05-31,609027,2,35,3,59
109125,2001-05-31,609029,2,35,3,55
109126,2001-05-31,609032,2,59,3,38
109127,2001-05-31,609033,2,49,3,11
109128,2001-05-31,609047,2,90,3,49
109129,2001-05-31,609050,2,85,3,16
109130,2001-05-31,609086,2,80,3,68
109131,2001-05-31,609089,2,89,3,34
109132,2001-05-31,609092,2,20,3,75
109133,2001-05-31,609108,2,44,3,71
109134,2001-05-31,609117,2,60,3,76
109135,2001-05-31,609120,2,88,3,29
109136,2001-05-31,609127,2,97,3,29
109137,2001-05-31,609131,2,73,3,95
109138,2001-05-31,609135,2,72,3,10
109139,2001-05-31,609138,2,34,3,93
109140,2001-05-31,609141,2,35,3,59
109141,2001-05-31,609153,2,38,3,24
109142,2001-05-31,609159,2,100,3,32
109143,2001-05-31,609162,2,56,3,94
109144,2001-06-10,100409,2,48,3,30
109145,2001-06-10,100419,2,94,3,83
109146,2001-06-10,100428,2,33,3,86
109147,2001-06-10,100447,2,77,3,81
109148,2001-06-10,100485,2,59,3,19
109149,2001-06-10,100602,2,13,3,2
109150,2001-06-10,100603,2,10,3,10
109151,2001-06-10,100607,2,61,3,2
109152,2001-06-10,100610,2,44,3,69
109153,2001-06-10,100632,2,98,3,34
109154,2001-06-10,100636,2,16,3,40
109155,2001-06-10,100651,2,26,3,94
109156,2001-06-10,100662,2,66,3,10
109157,2001-06-10,100669,2,42,3,72
109158,2001-06-10,100694,2,3,3,95
109159,2001-06-10,100918,2,92,3,10
109160,2001-06-10,100921,2,22,3,63
109161,2001-06-10,100925,2,40,3,89
109162,2001-06-10,100929,2,15,3,8
109163,2001-06-10,100954,2,82,3,60
109164,2001-06-10,100965,2,17,3,78
109165,2001-06-10,100991,2,11,3,87
109166,2001-06-10,104240,2,90,3,19
109167,2001-06-10,104243,2,87,3,21
109168,2001-06-10,104273,2,84,3,83
109169,2001-06-10,104284,2,93,3,81
109170,2001-06-10,107838,2,53,3,77
109171,2001-06-10,107852,2,58,3,21
109172,2001-06-10,107855,2,82,3,3
109173,2001-06-10,107857,2,65,3,26
109174,2001-06-10,107866,2,33,3,27
109175,2001-06-10,107876,2,28,3,47
109176,2001-06-10,107895,2,70,3,28
109177,2001-06-10,107914,2,80,3,57
109178,2001-06-10,107947,2,54,3,55
109179,2001-06-10,107958,2,65,3,82
109180,2001-06-10,107976,2,37,3,53
109181,2001-06-10,107980,2,81,3,1
109182,2001-06-10,107987,2,81,3,38
109183,2001-06-10,107990,2,20,3,85
109184,2001-06-10,200304,2,7,3,39
109185,2001-06-10,200314,2,22,3,20
109186,2001-06-10,200351,2,32,3,18
109187,2001-06-10,200373,2,64,3,28
109188,2001-06-10,200389,2,32,3,14
109189,2001-06-10,200391,2,89,3,4
109190,2001-06-10,200395,2,50,3,50
109191,2001-06-10,201202,2,65,3,81
109192,2001-06-10,201204,2,30,3,33
109193,2001-06-10,201207,2,40,3,67
109194,2001-06-10,201213,2,72,3,72
109195,2001-06-10,201233,2,19,3,45
109196,2001-06-10,201263,2,58,3,99
109197,2001-06-10,201285,2,92,3,67
109198,2001-06-10,201290,2,97,3,92
109199,2001-06-10,201294,2,9,3,43
109200,2001-06-10,201322,2,23,3,63
109201,2001-06-10,201345,2,63,3,97
109202,2001-06-10,201347,2,67,3,16
109203,2001-06-10,201349,2,67,3,34
109204,2001-06-10,201358,2,5,3,54
109205,2001-06-10,201376,2,91,3,10
109206,2001-06-10,201379,2,36,3,84
109207,2001-06-10,201395,2,80,3,83
109208,2001-06-10,201504,2,87,3,62
109209,2001-06-10,201506,2,33,3,15
109210,2001-06-10,201508,2,66,3,91
109211,2001-06-10,201510,2,57,3,89
109212,2001-06-10,201512,2,32,3,71
109213,2001-06-10,201518,2,70,3,83
109214,2001-06-10,201519,2,8,3,74
109215,2001-06-10,201520,2,21,3,8
109216,2001-06-10,201528,2,36,3,80
109217,2001-06-10,201533,2,79,3,89
109218,2001-06-10,201535,2,56,3,55
109219,2001-06-10,201537,2,11,3,74
109220,2001-06-10,201541,2,83,3,60
109221,2001-06-10,201543,2,74,3,47
109222,2001-06-10,201547,2,71,3,46
109223,2001-06-10,201553,2,49,3,89
109224,2001-06-10,201555,2,43,3,39
109225,2001-06-10,201557,2,52,3,16
109226,2001-06-10,201561,2,51,3,93
109227,2001-06-10,201565,2,53,3,20
109228,2001-06-10,201570,2,78,3,1
109229,2001-06-10,201574,2,61,3,35
109230,2001-06-10,201578,2,19,3,73
109231,2001-06-10,201582,2,53,3,89
109232,2001-06-10,201586,2,65,3,32
109233,2001-06-10,201909,2,49,3,95
109234,2001-06-10,201915,2,94,3,93
109235,2001-06-10,201918,2,34,3,97
109236,2001-06-10,201927,2,36,3,100
109237,2001-06-10,201931,2,40,3,29
109238,2001-06-10,201933,2,39,3,31
109239,2001-06-10,201936,2,84,3,88
109240,2001-06-10,201940,2,57,3,86
109241,2001-06-10,201954,2,36,3,82
109242,2001-06-10,201967,2,15,3,86
109243,2001-06-10,201972,2,36,3,13
109244,2001-06-10,201974,2,7,3,15
109245,2001-06-10,201975,2,29,3,25
109246,2001-06-10,201981,2,54,3,48
109247,2001-06-10,201987,2,33,3,85
109248,2001-06-10,201994,2,51,3,10
109249,2001-06-10,202216,2,32,3,53
109250,2001-06-10,202224,2,4,3,94
109251,2001-06-10,202245,2,98,3,55
109252,2001-06-10,202249,2,34,3,67
109253,2001-06-10,202256,2,83,3,35
109254,2001-06-10,202266,2,53,3,85
109255,2001-06-10,202290,2,85,3,58
109256,2001-06-10,202294,2,32,3,75
109257,2001-06-10,203014,2,34,3,52
109258,2001-06-10,203025,2,93,3,21
109259,2001-06-10,203029,2,66,3,89
109260,2001-06-10,203041,2,70,3,60
109261,2001-06-10,203051,2,18,3,77
109262,2001-06-10,203094,2,26,3,68
109263,2001-06-10,204643,2,17,3,52
109264,2001-06-10,204649,2,72,3,58
109265,2001-06-10,204661,2,37,3,31
109266,2001-06-10,204665,2,38,3,7
109267,2001-06-10,204667,2,61,3,2
109268,2001-06-10,204670,2,47,3,34
109269,2001-06-10,204677,2,75,3,4
109270,2001-06-10,204680,2,98,3,85
109271,2001-06-10,205133,2,89,3,53
109272,2001-06-10,205143,2,86,3,32
109273,2001-06-10,205158,2,72,3,76
109274,2001-06-10,205165,2,80,3,81
109275,2001-06-10,205173,2,34,3,14
109276,2001-06-10,207507,2,62,3,78
109277,2001-06-10,207510,2,99,3,26
109278,2001-06-10,207521,2,31,3,52
109279,2001-06-10,207536,2,57,3,82
109280,2001-06-10,207547,2,37,3,15
109281,2001-06-10,207580,2,37,3,32
109282,2001-06-10,207583,2,28,3,62
109283,2001-06-10,207585,2,19,3,75
109284,2001-06-10,207587,2,61,3,21
109285,2001-06-10,208407,2,8,3,7
109286,2001-06-10,208421,2,50,3,59
109287,2001-06-10,208425,2,54,3,100
109288,2001-06-10,208429,2,11,3,75
109289,2001-06-10,208436,2,77,3,85
109290,2001-06-10,208447,2,99,3,31
109291,2001-06-10,208458,2,37,3,48
109292,2001-06-10,208475,2,58,3,55
109293,2001-06-10,208478,2,26,3,69
109294,2001-06-10,208487,2,73,3,16
109295,2001-06-10,302602,2,37,3,46
109296,2001-06-10,302604,2,60,3,81
109297,2001-06-10,302605,2,7,3,54
109298,2001-06-10,302606,2,48,3,86
109299,2001-06-10,302608,2,99,3,35
109300,2001-06-10,302609,2,62,3,25
109301,2001-06-10,302610,2,91,3,84
109302,2001-06-10,302611,2,76,3,2
109303,2001-06-10,302612,2,94,3,75
109304,2001-06-10,302614,2,34,3,13
109305,2001-06-10,302616,2,26,3,49
109306,2001-06-10,302618,2,77,3,85
109307,2001-06-10,302624,2,99,3,71
109308,2001-06-10,302626,2,87,3,91
109309,2001-06-10,302628,2,35,3,89
109310,2001-06-10,302629,2,37,3,4
109311,2001-06-10,302630,2,12,3,2
109312,2001-06-10,302632,2,97,3,72
109313,2001-06-10,302633,2,78,3,49
109314,2001-06-10,302634,2,55,3,31
109315,2001-06-10,302636,2,94,3,45
109316,2001-06-10,302637,2,54,3,36
109317,2001-06-10,302638,2,7,3,8
109318,2001-06-10,302640,2,8,3,11
109319,2001-06-10,302642,2,5,3,57
109320,2001-06-10,302648,2,44,3,4
109321,2001-06-10,302650,2,68,3,6
109322,2001-06-10,302654,2,63,3,43
109323,2001-06-10,302662,2,37,3,72
109324,2001-06-10,302663,2,34,3,14
109325,2001-06-10,302664,2,78,3,17
109326,2001-06-10,302665,2,90,3,49
109327,2001-06-10,302666,2,87,3,60
109328,2001-06-10,302667,2,29,3,75
109329,2001-06-10,302668,2,46,3,72
109330,2001-06-10,302672,2,48,3,6
109331,2001-06-10,302674,2,60,3,84
109332,2001-06-10,302675,2,5,3,73
109333,2001-06-10,302676,2,7,3,71
109334,2001-06-10,302680,2,92,3,58
109335,2001-06-10,302688,2,11,3,46
109336,2001-06-10,302690,2,2,3,17
109337,2001-06-10,302692,2,78,3,7
109338,2001-06-10,302693,2,82,3,5
109339,2001-06-10,302695,2,57,3,13
109340,2001-06-10,302696,2,52,3,55
109341,2001-06-10,302903,2,19,3,48
109342,2001-06-10,302910,2,9,3,9
109343,2001-06-10,302918,2,54,3,10
109344,2001-06-10,302921,2,19,3,8
109345,2001-06-10,302947,2,71,3,69
109346,2001-06-10,302956,2,8,3,52
109347,2001-06-10,302962,2,52,3,95
109348,2001-06-10,302984,2,18,3,40
109349,2001-06-10,302990,2,99,3,49
109350,2001-06-10,303330,2,46,3,50
109351,2001-06-10,303332,2,35,3,98
109352,2001-06-10,303334,2,87,3,71
109353,2001-06-10,303336,2,30,3,88
109354,2001-06-10,303386,2,88,3,6
109355,2001-06-10,303532,2,1,3,93
109356,2001-06-10,303543,2,75,3,83
109357,2001-06-10,303551,2,40,3,9
109358,2001-06-10,303558,2,69,3,26
109359,2001-06-10,303591,2,58,3,63
109360,2001-06-10,303907,2,75,3,67
109361,2001-06-10,303915,2,10,3,3
109362,2001-06-10,303929,2,18,3,25
109363,2001-06-10,303936,2,42,3,100
109364,2001-06-10,303958,2,69,3,69
109365,2001-06-10,303961,2,35,3,97
109366,2001-06-10,303985,2,33,3,84
109367,2001-06-10,304802,2,72,3,17
109368,2001-06-10,304806,2,39,3,100
109369,2001-06-10,304811,2,41,3,32
109370,2001-06-10,304827,2,90,3,41
109371,2001-06-10,304833,2,13,3,26
109372,2001-06-10,304842,2,30,3,35
109373,2001-06-10,304845,2,100,3,48
109374,2001-06-10,304849,2,46,3,16
109375,2001-06-10,304854,2,30,3,40
109376,2001-06-10,304859,2,49,3,10
109377,2001-06-10,304876,2,89,3,56
109378,2001-06-10,304879,2,22,3,94
109379,2001-06-10,304892,2,40,3,32
109380,2001-06-10,305440,2,80,3,95
109381,2001-06-10,305454,2,1,3,61
109382,2001-06-10,305480,2,22,3,91
109383,2001-06-10,305487,2,8,3,40
109384,2001-06-10,305610,2,27,3,42
109385,2001-06-10,305622,2,22,3,94
109386,2001-06-10,305628,2,15,3,92
109387,2001-06-10,305646,2,38,3,46
109388,2001-06-10,305670,2,6,3,61
109389,2001-06-10,305678,2,8,3,25
109390,2001-06-10,305682,2,7,3,56
109391,2001-06-10,305924,2,88,3,86
109392,2001-06-10,305944,2,38,3,99
109393,2001-06-10,305956,2,28,3,83
109394,2001-06-10,305974,2,93,3,3
109395,2001-06-10,305984,2,32,3,97
109396,2001-06-10,305994,2,80,3,35
109397,2001-06-10,306113,2,19,3,27
109398,2001-06-10,306116,2,17,3,75
109399,2001-06-10,306120,2,42,3,21
109400,2001-06-10,306122,2,72,3,56
109401,2001-06-10,306123,2,4,3,97
109402,2001-06-10,306124,2,53,3,32
109403,2001-06-10,306131,2,93,3,20
109404,2001-06-10,306152,2,36,3,43
109405,2001-06-10,306165,2,76,3,28
109406,2001-06-10,306172,2,20,3,22
109407,2001-06-10,306181,2,9,3,10
109408,2001-06-10,306194,2,87,3,79
109409,2001-06-10,306702,2,59,3,48
109410,2001-06-10,306704,2,9,3,63
109411,2001-06-10,306706,2,26,3,1
109412,2001-06-10,306758,2,31,3,98
109413,2001-06-10,306768,2,16,3,73
109414,2001-06-10,306807,2,60,3,90
109415,2001-06-10,306852,2,21,3,35
109416,2001-06-10,306860,2,97,3,55
109417,2001-06-10,306863,2,25,3,89
109418,2001-06-10,306864,2,61,3,20
109419,2001-06-10,306876,2,86,3,52
109420,2001-06-10,307204,2,79,3,89
109421,2001-06-10,307209,2,37,3,23
109422,2001-06-10,307218,2,5,3,36
109423,2001-06-10,307238,2,19,3,20
109424,2001-06-10,307240,2,60,3,98
109425,2001-06-10,307247,2,38,3,52
109426,2001-06-10,307256,2,91,3,83
109427,2001-06-10,307263,2,55,3,35
109428,2001-06-10,307274,2,7,3,5
109429,2001-06-10,307283,2,48,3,14
109430,2001-06-10,308207,2,8,3,83
109431,2001-06-10,308229,2,100,3,95
109432,2001-06-10,308247,2,100,3,19
109433,2001-06-10,308273,2,58,3,55
109434,2001-06-10,308276,2,83,3,82
109435,2001-06-10,308614,2,65,3,32
109436,2001-06-10,308625,2,84,3,36
109437,2001-06-10,308636,2,82,3,32
109438,2001-06-10,308665,2,37,3,23
109439,2001-06-10,308669,2,4,3,22
109440,2001-06-10,308694,2,12,3,80
109441,2001-06-10,308937,2,11,3,68
109442,2001-06-10,308967,2,32,3,24
109443,2001-06-10,308970,2,21,3,50
109444,2001-06-10,308988,2,5,3,84
109445,2001-06-10,308990,2,8,3,8
109446,2001-06-10,309309,2,94,3,48
109447,2001-06-10,309319,2,20,3,4
109448,2001-06-10,309323,2,63,3,96
109449,2001-06-10,309325,2,35,3,25
109450,2001-06-10,309328,2,48,3,45
109451,2001-06-10,309338,2,82,3,74
109452,2001-06-10,309347,2,41,3,43
109453,2001-06-10,309357,2,62,3,26
109454,2001-06-10,309366,2,89,3,7
109455,2001-06-10,309376,2,8,3,88
109456,2001-06-10,309385,2,39,3,43
109457,2001-06-10,309395,2,49,3,6
109458,2001-06-10,400108,2,56,3,96
109459,2001-06-10,400114,2,17,3,29
109460,2001-06-10,400134,2,34,3,52
109461,2001-06-10,400138,2,40,3,23
109462,2001-06-10,400156,2,50,3,41
109463,2001-06-10,400158,2,85,3,9
109464,2001-06-10,400160,2,89,3,93
109465,2001-06-10,400173,2,64,3,17
109466,2001-06-10,400177,2,6,3,59
109467,2001-06-10,401807,2,15,3,14
109468,2001-06-10,401823,2,43,3,23
109469,2001-06-10,401831,2,77,3,93
109470,2001-06-10,401855,2,27,3,32
109471,2001-06-10,404104,2,48,3,89
109472,2001-06-10,404109,2,52,3,1
109473,2001-06-10,404111,2,85,3,4
109474,2001-06-10,404123,2,7,3,38
109475,2001-06-10,404138,2,22,3,22
109476,2001-06-10,404147,2,47,3,79
109477,2001-06-10,404161,2,20,3,51
109478,2001-06-10,404190,2,30,3,4
109479,2001-06-10,404414,2,68,3,74
109480,2001-06-10,404419,2,45,3,24
109481,2001-06-10,404433,2,22,3,8
109482,2001-06-10,404442,2,35,3,95
109483,2001-06-10,404471,2,86,3,24
109484,2001-06-10,404480,2,44,3,47
109485,2001-06-10,404712,2,2,3,78
109486,2001-06-10,404717,2,37,3,22
109487,2001-06-10,404721,2,8,3,66
109488,2001-06-10,404730,2,60,3,55
109489,2001-06-10,404740,2,49,3,14
109490,2001-06-10,404745,2,69,3,99
109491,2001-06-10,404748,2,38,3,20
109492,2001-06-10,404751,2,78,3,95
109493,2001-06-10,404753,2,73,3,29
109494,2001-06-10,404764,2,50,3,55
109495,2001-06-10,404769,2,22,3,76
109496,2001-06-10,404775,2,56,3,19
109497,2001-06-10,404785,2,29,3,18
109498,2001-06-10,404794,2,12,3,50
109499,2001-06-10,405015,2,94,3,15
109500,2001-06-10,405039,2,25,3,96
109501,2001-06-10,405063,2,95,3,93
109502,2001-06-10,405071,2,47,3,86
109503,2001-06-10,405079,2,68,3,65
109504,2001-06-10,405094,2,5,3,15
109505,2001-06-10,405557,2,27,3,5
109506,2001-06-10,405566,2,89,3,69
